ROUTE_ID,TRIP_ID,STOP_ID,time
M101,OH_W5-Weekday-104100_M101_134,401447,1451520007
M101,OH_W5-Weekday-104100_M101_134,402517,1451520159
M101,OH_W5-Weekday-104100_M101_134,402518,1451520313
M101,OH_W5-Weekday-104100_M101_134,402519,1451520337
M4,MV_W5-Weekday-107400_M5_233,400612,1451520039
M4,MV_W5-Weekday-107400_M5_233,400614,1451520185
M4,MV_W5-Weekday-107400_M5_233,400615,1451520206
M4,MV_W5-Weekday-107400_M5_233,400617,1451520369
X37,UP_W5-Weekday-112000_B6_252,405049,1451520198
S93,CA_E5-Weekday-114000_MISC_515,203368,1451520367
S93,CA_E5-Weekday-114000_MISC_515,201959,1451520405
Q13,CS_W5-Weekday-110100_MISC_809,501033,1451520008
Q13,CS_W5-Weekday-110100_MISC_809,501037,1451520276
BX26,GH_W5-Weekday-112700_BX30_220,101697,1451520221
BX26,GH_W5-Weekday-112700_BX30_220,101698,1451520419
B46,FB_W5-Weekday-113200_B46_72,303594,1451520001
B46,FB_W5-Weekday-113200_B46_72,303596,1451520104
B46,FB_W5-Weekday-113200_B46_72,303598,1451520220
B46,FB_W5-Weekday-113200_B46_72,303603,1451520439
Q88,QV_W5-Weekday-112500_MISC_285,502651,1451520048
Q88,QV_W5-Weekday-112500_MISC_285,503983,1451520103
Q88,QV_W5-Weekday-112500_MISC_285,502654,1451520226
Q88,QV_W5-Weekday-112500_MISC_285,502658,1451520330
Q32,CS_W5-Weekday-108000_MISC_780,904147,1451519988
Q32,CS_W5-Weekday-108000_MISC_780,503301,1451520119
Q32,CS_W5-Weekday-108000_MISC_780,503304,1451520356
BX17,WF_W5-Weekday-114300_BX17_121,103540,1451520434
BX19,WF_W5-Weekday-109700_BX19_31,104233,1451520180
BX19,WF_W5-Weekday-109700_BX19_31,101377,1451520438
M15+,OF_W5-Weekday-110500_SBS15_454,404995,1451519994
M15+,OF_W5-Weekday-110500_SBS15_454,403480,1451520117
M15+,OF_W5-Weekday-110500_SBS15_454,401698,1451520390
B6,UP_W5-Weekday-104800_B6_251,901004,1451520212
B6,UP_W5-Weekday-104800_B6_251,901004,1451520212
BX30,GH_W5-Weekday-109200_BX30_222,104100,1451520004
BX30,GH_W5-Weekday-109200_BX30_222,101938,1451520216
BX30,GH_W5-Weekday-109200_BX30_222,100729,1451520220
BX30,GH_W5-Weekday-109200_BX30_222,100731,1451520376
BX15,WF_W5-Weekday-111600_BX15_26,103266,1451520111
B43,JG_W5-Weekday-107500_B43_120,305156,1451519994
B43,JG_W5-Weekday-107500_B43_120,305159,1451520125
B43,JG_W5-Weekday-107500_B43_120,305284,1451520260
X17A,CH_E5-Weekday-108500_X1719_743,200443,1451519994
X17A,CH_E5-Weekday-108500_X1719_743,200447,1451520135
X17A,CH_E5-Weekday-108500_X1719_743,200452,1451520378
Q27,QV_W5-Weekday-107400_MISC_275,505135,1451520038
Q27,QV_W5-Weekday-107400_MISC_275,505136,1451520119
B8,JG_W5-Weekday-113100_B8_39,300792,1451520019
B8,JG_W5-Weekday-113100_B8_39,300794,1451520118
B8,JG_W5-Weekday-113100_B8_39,300795,1451520203
B43,JG_W5-Weekday-108700_B43_118,306476,1451520082
B43,JG_W5-Weekday-108700_B43_118,307114,1451520107
B43,JG_W5-Weekday-108700_B43_118,306623,1451520278
B43,JG_W5-Weekday-108700_B43_118,307121,1451520339
B15,EN_W5-Weekday-104800_B15_147,503999,1451519986
BX36,WF_W5-Weekday-109600_BX36_149,902021,1451520122
BX36,WF_W5-Weekday-109600_BX36_149,101452,1451520128
BX36,WF_W5-Weekday-109600_BX36_149,102385,1451520408
Q17,JA_W5-Weekday-110900_Q17_11,501342,1451519989
Q17,JA_W5-Weekday-110900_Q17_11,501346,1451520127
Q17,JA_W5-Weekday-110900_Q17_11,501350,1451520201
Q17,JA_W5-Weekday-110900_Q17_11,501353,1451520330
M42,MQ_W5-Weekday-111800_M42_18,403354,1451520071
M23,MQ_W5-Weekday-111600_M23_17,404264,1451520020
B3,UP_W5-Weekday-110800_B3_126,308545,1451519999
B3,UP_W5-Weekday-110800_B3_126,300203,1451520102
B3,UP_W5-Weekday-110800_B3_126,307836,1451520247
B3,UP_W5-Weekday-110800_B3_126,300205,1451520331
BX41,KB_W5-Weekday-108200_BX41_26,802013,1451520317
S51,CA_E5-Weekday-112500_MISC_527,200189,1451520015
S51,CA_E5-Weekday-112500_MISC_527,200191,1451520097
S51,CA_E5-Weekday-112500_MISC_527,200194,1451520236
S51,CA_E5-Weekday-112500_MISC_527,200196,1451520324
S94,YU_E5-Weekday-109500_S4494_8,200455,1451520099
S94,YU_E5-Weekday-109500_S4494_8,200456,1451520291
B65,EN_W5-Weekday-113000_B65_111,305410,1451520041
B65,EN_W5-Weekday-113000_B65_111,307595,1451520159
B65,EN_W5-Weekday-113000_B65_111,305561,1451520379
BX15,WF_W5-Weekday-113600_BX15_33,104019,1451520018
BX15,WF_W5-Weekday-113600_BX15_33,101047,1451520173
BX15,WF_W5-Weekday-113600_BX15_33,102949,1451520422
B74,UP_W5-Weekday-114100_B74_606,302856,1451520150
B74,UP_W5-Weekday-114100_B74_606,305988,1451520247
B74,UP_W5-Weekday-114100_B74_606,305990,1451520321
B83,EN_W5-Weekday-114000_B83_315,801169,1451520216
S46,CA_E5-Weekday-109700_MISC_519,203972,1451520060
S46,CA_E5-Weekday-109700_MISC_519,905002,1451520122
B46,FB_W5-Weekday-108100_B46_61,303630,1451520174
S53,CA_E5-Weekday-111600_S53_317,203504,1451519983
S53,CA_E5-Weekday-111600_S53_317,200660,1451520148
S53,CA_E5-Weekday-111600_S53_317,200661,1451520352
BX6,WF_W5-Weekday-113300_BX6_40,100419,1451520042
BX6,WF_W5-Weekday-113300_BX6_40,103420,1451520137
BX6,WF_W5-Weekday-113300_BX6_40,100421,1451520231
BX6,WF_W5-Weekday-113300_BX6_40,100423,1451520339
M3,MV_W5-Weekday-110500_M3_230,400477,1451520008
M3,MV_W5-Weekday-110500_M3_230,405093,1451520116
M3,MV_W5-Weekday-110500_M3_230,400484,1451520269
M3,MV_W5-Weekday-110500_M3_230,400486,1451520397
X22,CH_E5-Weekday-110700_X22_719,403259,1451520151
BX15,WF_W5-Weekday-110900_BX15_24,403671,1451520008
BX15,WF_W5-Weekday-110900_BX15_24,403672,1451520115
BX15,WF_W5-Weekday-110900_BX15_24,403673,1451520221
BX15,WF_W5-Weekday-110900_BX15_24,403674,1451520331
B46,FB_W5-Weekday-107100_B46_60,303608,1451520244
BX36,WF_W5-Weekday-109100_BX36_161,102811,1451520219
X27,UP_W5-Weekday-112200_X2737_720,404185,1451520117
BX8,WF_W5-Weekday-108600_BX8_21,100513,1451520011
BX8,WF_W5-Weekday-108600_BX8_21,100515,1451520124
BX7,KB_W5-Weekday-112400_BX7_28,102995,1451520050
BX7,KB_W5-Weekday-112400_BX7_28,100482,1451520172
BX7,KB_W5-Weekday-112400_BX7_28,100483,1451520209
BX7,KB_W5-Weekday-112400_BX7_28,100484,1451520330
B44+,FB_W5-Weekday-114000_SB44_529,307020,1451520246
BX36,WF_W5-Weekday-111200_BX21_26,102418,1451520037
BX36,WF_W5-Weekday-111200_BX21_26,103321,1451520162
BX36,WF_W5-Weekday-111200_BX21_26,103048,1451520419
BX15,WF_W5-Weekday-111700_BX15_41,403671,1451520166
B6,UP_W5-Weekday-108500_B36_427,300541,1451519999
B6,UP_W5-Weekday-108500_B36_427,306347,1451520275
S40,CA_E5-Weekday-114000_S4090_305,202577,1451520208
BX39,GH_W5-Weekday-107900_BX39_16,103312,1451520093
BX39,GH_W5-Weekday-107900_BX39_16,103313,1451520159
BX39,GH_W5-Weekday-107900_BX39_16,103314,1451520197
BX39,GH_W5-Weekday-107900_BX39_16,103316,1451520324
Q44+,CS_W5-Weekday-109600_SBS44_38,504989,1451520126
M42,MQ_W5-Weekday-111200_M42_12,403354,1451520053
M42,MQ_W5-Weekday-111200_M42_12,403259,1451520118
B41,FB_W5-Weekday-111200_B41_55,303227,1451520004
B41,FB_W5-Weekday-111200_B41_55,303229,1451520160
B41,FB_W5-Weekday-111200_B41_55,303230,1451520226
B44,FB_W5-Weekday-112600_B44_32,308435,1451520123
M5,MV_W5-Weekday-113000_M5_251,400913,1451520015
M5,MV_W5-Weekday-113000_M5_251,404991,1451520388
X9,YU_E5-Weekday-112500_X109_114,402169,1451520232
M11,MV_W5-Weekday-111000_M11_326,401088,1451520089
M11,MV_W5-Weekday-111000_M11_326,403362,1451520099
M11,MV_W5-Weekday-111000_M11_326,401090,1451520202
M11,MV_W5-Weekday-111000_M11_326,401092,1451520434
S93,CA_E5-Weekday-110000_S53_314,201422,1451519995
S93,CA_E5-Weekday-110000_S53_314,202026,1451520144
S93,CA_E5-Weekday-110000_S53_314,202029,1451520248
S93,CA_E5-Weekday-110000_S53_314,203409,1451520313
M5,MV_W5-Weekday-109400_M5_247,401014,1451520059
M5,MV_W5-Weekday-109400_M5_247,401015,1451520101
M5,MV_W5-Weekday-109400_M5_247,401016,1451520211
M103,OH_W5-Weekday-112600_M101_94,402760,1451519981
M103,OH_W5-Weekday-112600_M101_94,402666,1451520124
M103,OH_W5-Weekday-112600_M101_94,405155,1451520257
M103,OH_W5-Weekday-112600_M101_94,403913,1451520381
BX29,GH_W5-Weekday-113500_BX29_507,103790,1451520007
BX29,GH_W5-Weekday-113500_BX29_507,902031,1451520348
BX9,KB_W5-Weekday-110700_BX9_27,103008,1451519990
BX9,KB_W5-Weekday-110700_BX9_27,100164,1451520118
BX9,KB_W5-Weekday-110700_BX9_27,100576,1451520216
B61,JG_W5-Weekday-114000_B61_27,307408,1451520250
B35,JG_W5-Weekday-109100_B35_66,302743,1451520062
B35,JG_W5-Weekday-109100_B35_66,302745,1451520128
B35,JG_W5-Weekday-109100_B35_66,308483,1451520292
B35,JG_W5-Weekday-109100_B35_66,302747,1451520348
B83,EN_W5-Weekday-114000_B83_311,304524,1451520414
S61,YU_E5-Weekday-111500_MISC_150,202699,1451519999
S61,YU_E5-Weekday-111500_MISC_150,202937,1451520125
S61,YU_E5-Weekday-111500_MISC_150,202703,1451520242
S61,YU_E5-Weekday-111500_MISC_150,202705,1451520322
B11,JG_W5-Weekday-109200_B11_20,301179,1451520004
B11,JG_W5-Weekday-109200_B11_20,301180,1451520302
Q43,QV_W5-Weekday-110000_MISC_241,502069,1451520101
Q43,QV_W5-Weekday-110000_MISC_241,502070,1451520117
Q43,QV_W5-Weekday-110000_MISC_241,502074,1451520259
Q43,QV_W5-Weekday-110000_MISC_241,502075,1451520310
Q43,QV_W5-Weekday-110000_MISC_241,502078,1451520435
X17A,CH_E5-Weekday-107700_X1719_731,203817,1451520015
X17A,CH_E5-Weekday-107700_X1719_731,202991,1451520148
X17A,CH_E5-Weekday-107700_X1719_731,203478,1451520234
X17A,CH_E5-Weekday-107700_X1719_731,202850,1451520334
BX27,WF_W5-Weekday-112000_BX11_30,103349,1451520160
S84,CH_E5-Weekday-106500_S7484_714,203665,1451520022
S84,CH_E5-Weekday-106500_S7484_714,203522,1451520162
S84,CH_E5-Weekday-106500_S7484_714,203523,1451520242
S84,CH_E5-Weekday-106500_S7484_714,203524,1451520316
BX5,GH_W5-Weekday-112000_BX5_311,104057,1451520058
BX5,GH_W5-Weekday-112000_BX5_311,102985,1451520271
B54,FP_W5-Weekday-111800_B54_222,304399,1451519997
B54,FP_W5-Weekday-111800_B54_222,304401,1451520111
B54,FP_W5-Weekday-111800_B54_222,307125,1451520219
Q36,QV_W5-Weekday-109400_MISC_234,504544,1451520035
Q36,QV_W5-Weekday-109400_MISC_234,500946,1451520093
Q36,QV_W5-Weekday-109400_MISC_234,500949,1451520240
Q36,QV_W5-Weekday-109400_MISC_234,500951,1451520334
X17J,CH_E5-Weekday-103200_X1719_736,203078,1451520009
X17J,CH_E5-Weekday-103200_X1719_736,905046,1451520256
B41,FB_W5-Weekday-108500_B41_42,303313,1451520030
B41,FB_W5-Weekday-108500_B41_42,303314,1451520294
B44+,FB_W5-Weekday-110700_SB44_528,303942,1451520258
S66,CA_E5-Weekday-112500_MISC_499,200530,1451520007
S66,CA_E5-Weekday-112500_MISC_499,200534,1451520135
S66,CA_E5-Weekday-112500_MISC_499,200535,1451520200
S66,CA_E5-Weekday-112500_MISC_499,200538,1451520353
X14,CA_E5-Weekday-104500_X14_308,203731,1451520043
X14,CA_E5-Weekday-104500_X14_308,203736,1451520091
X14,CA_E5-Weekday-104500_X14_308,202978,1451520219
X14,CA_E5-Weekday-104500_X14_308,201557,1451520320
S59,YU_E5-Weekday-110000_MISC_139,200391,1451520196
S59,YU_E5-Weekday-110000_MISC_139,200392,1451520266
B44,FB_W5-Weekday-107800_B44_31,306906,1451520014
Q24,EN_W5-Weekday-105400_Q24_418,301977,1451519995
Q24,EN_W5-Weekday-105400_Q24_418,302193,1451520141
Q24,EN_W5-Weekday-105400_Q24_418,302194,1451520318
B82,EN_W5-Weekday-106500_B82_159,304077,1451519991
B82,EN_W5-Weekday-106500_B82_159,307539,1451520237
Q83,QV_W5-Weekday-111700_MISC_258,500220,1451520002
Q83,QV_W5-Weekday-111700_MISC_258,503911,1451520112
Q83,QV_W5-Weekday-111700_MISC_258,500272,1451520210
Q83,QV_W5-Weekday-111700_MISC_258,503244,1451520331
B44+,FB_W5-Weekday-109600_SB44_525,303488,1451520104
B44,FB_W5-Weekday-111700_B44_33,303457,1451520027
B44,FB_W5-Weekday-111700_B44_33,308524,1451520108
B44,FB_W5-Weekday-111700_B44_33,303459,1451520206
B44,FB_W5-Weekday-111700_B44_33,303460,1451520331
B68,JG_W5-Weekday-111600_B68_124,305702,1451519983
B68,JG_W5-Weekday-111600_B68_124,305705,1451520227
B68,JG_W5-Weekday-111600_B68_124,305706,1451520248
B68,JG_W5-Weekday-111600_B68_124,305707,1451520389
B62,GA_W5-Weekday-109600_B47_431,307616,1451520032
B62,GA_W5-Weekday-109600_B47_431,306809,1451520228
X17J,CH_E5-Weekday-102500_X1719_718,202235,1451520235
M104,MV_W5-Weekday-108000_M104_30,400857,1451520142
B44,FB_W5-Weekday-104400_B44_26,303413,1451520041
B44,FB_W5-Weekday-104400_B44_26,801163,1451520119
B44,FB_W5-Weekday-104400_B44_26,303416,1451520224
B44,FB_W5-Weekday-104400_B44_26,303417,1451520315
M4,MV_W5-Weekday-103000_M11_323,400519,1451520073
M4,MV_W5-Weekday-103000_M11_323,400520,1451520178
M4,MV_W5-Weekday-103000_M11_323,401844,1451520228
M4,MV_W5-Weekday-103000_M11_323,400716,1451520319
M15,OH_W5-Weekday-111400_M15_38,401756,1451520046
M15,OH_W5-Weekday-111400_M15_38,401758,1451520201
M15,OH_W5-Weekday-111400_M15_38,401759,1451520272
Q20B,CS_W5-Weekday-108300_Q20_20,500994,1451520208
Q20B,CS_W5-Weekday-108300_Q20_20,501093,1451520392
Q85,JA_W5-Weekday-110100_MISC_482,503132,1451519990
Q85,JA_W5-Weekday-110100_MISC_482,505219,1451520151
Q85,JA_W5-Weekday-110100_MISC_482,500661,1451520207
Q85,JA_W5-Weekday-110100_MISC_482,500665,1451520334
B46,FB_W5-Weekday-111100_B46_54,303696,1451520281
M101,OH_W5-Weekday-111300_M101_87,402647,1451519981
M101,OH_W5-Weekday-111300_M101_87,402653,1451520372
Q2,QV_W5-Weekday-114000_MISC_257,500003,1451520278
Q2,QV_W5-Weekday-114000_MISC_257,500004,1451520355
B38,GA_W5-Weekday-116000_B38_215,303011,1451520193
M103,OH_W5-Weekday-106300_M101_128,401947,1451520007
M103,OH_W5-Weekday-106300_M101_128,403436,1451520236
B61,JG_W5-Weekday-112100_B61_18,306023,1451520146
B74,UP_W5-Weekday-109800_B74_604,306005,1451519997
B74,UP_W5-Weekday-109800_B74_604,306515,1451520152
M2,MV_W5-Weekday-105300_M2_133,400249,1451520006
M2,MV_W5-Weekday-105300_M2_133,403907,1451520114
M2,MV_W5-Weekday-105300_M2_133,403908,1451520238
BX35,WF_W5-Weekday-113000_BX35_234,403656,1451519995
BX35,WF_W5-Weekday-113000_BX35_234,103924,1451520401
B69,JG_W5-Weekday-112100_B6769_14,304645,1451520201
BX12,GH_W5-Weekday-111000_BX12_20,104235,1451520140
B3,UP_W5-Weekday-108000_B3_117,300275,1451519986
B3,UP_W5-Weekday-108000_B3_117,300278,1451520190
B3,UP_W5-Weekday-108000_B3_117,300031,1451520222
B1,UP_W5-Weekday-109600_B1_26,300113,1451519992
B1,UP_W5-Weekday-109600_B1_26,300116,1451520122
B1,UP_W5-Weekday-109600_B1_26,300117,1451520343
X22,CH_E5-Weekday-104000_MISC_836,250037,1451520062
X22,CH_E5-Weekday-104000_MISC_836,250041,1451520139
S51,CA_E5-Weekday-111400_S5181_309,200148,1451520028
S51,CA_E5-Weekday-111400_S5181_309,200151,1451520122
S51,CA_E5-Weekday-111400_S5181_309,200153,1451520220
B46,FB_W5-Weekday-111100_B46_94,303608,1451519987
B46,FB_W5-Weekday-111100_B46_94,303612,1451520141
B46,FB_W5-Weekday-111100_B46_94,307083,1451520310
Q13,CS_W5-Weekday-110300_MISC_845,904188,1451519992
BX16,GH_W5-Weekday-110500_BX34_108,101153,1451520108
BX16,GH_W5-Weekday-110500_BX34_108,104257,1451520117
BX16,GH_W5-Weekday-110500_BX34_108,101154,1451520224
BX16,GH_W5-Weekday-110500_BX34_108,101156,1451520306
B9,JG_W5-Weekday-106900_B9_14,308247,1451520022
B9,JG_W5-Weekday-106900_B9_14,300063,1451520191
B9,JG_W5-Weekday-106900_B9_14,300064,1451520244
B9,JG_W5-Weekday-106900_B9_14,300065,1451520379
Q13,CS_W5-Weekday-113100_MISC_831,500868,1451520027
Q13,CS_W5-Weekday-113100_MISC_831,500869,1451520116
Q13,CS_W5-Weekday-113100_MISC_831,500871,1451520202
Q13,CS_W5-Weekday-113100_MISC_831,500876,1451520413
Q13,CS_W5-Weekday-111600_MISC_779,500874,1451520010
Q13,CS_W5-Weekday-111600_MISC_779,501024,1451520408
BX38,GH_W5-Weekday-111100_BX238_29,101713,1451520206
BX17,WF_W5-Weekday-111400_BX17_127,101215,1451520086
BX17,WF_W5-Weekday-111400_BX17_127,101216,1451520124
BX17,WF_W5-Weekday-111400_BX17_127,101217,1451520262
BX17,WF_W5-Weekday-111400_BX17_127,101218,1451520358
S74,CH_E5-Weekday-112500_S7484_713,201083,1451520067
S74,CH_E5-Weekday-112500_S7484_713,202176,1451520111
S74,CH_E5-Weekday-112500_S7484_713,202177,1451520211
S74,CH_E5-Weekday-112500_S7484_713,202179,1451520353
M5,MV_W5-Weekday-111800_M11_321,400723,1451520069
M5,MV_W5-Weekday-111800_M11_321,403847,1451520180
M5,MV_W5-Weekday-111800_M11_321,400726,1451520224
M15,OH_W5-Weekday-110000_M15_47,401687,1451519988
M15,OH_W5-Weekday-110000_M15_47,401689,1451520121
M15,OH_W5-Weekday-110000_M15_47,401690,1451520260
M15,OH_W5-Weekday-110000_M15_47,405396,1451520368
BX32,WF_W5-Weekday-111300_BX33_105,102164,1451520013
BX32,WF_W5-Weekday-111300_BX33_105,102167,1451520127
BX32,WF_W5-Weekday-111300_BX33_105,102169,1451520265
BX32,WF_W5-Weekday-111300_BX33_105,102171,1451520357
M57,MQ_W5-Weekday-112500_M57_19,403984,1451519995
M57,MQ_W5-Weekday-112500_M57_19,403562,1451520158
M57,MQ_W5-Weekday-112500_M57_19,403736,1451520396
B54,FP_W5-Weekday-110100_B54_217,304404,1451520126
B41,FB_W5-Weekday-107100_B41_80,303253,1451520044
B41,FB_W5-Weekday-107100_B41_80,308641,1451520117
B41,FB_W5-Weekday-107100_B41_80,303254,1451520209
B41,FB_W5-Weekday-107100_B41_80,303256,1451520353
B17,EN_W5-Weekday-112100_B14_17,301781,1451520024
B17,EN_W5-Weekday-112100_B14_17,301783,1451520183
B17,EN_W5-Weekday-112100_B14_17,307994,1451520383
Q58,FP_W5-Weekday-111100_Q58_237,502992,1451520113
Q58,FP_W5-Weekday-111100_Q58_237,502992,1451520176
M31,MQ_W5-Weekday-110900_M31_21,403297,1451520076
M31,MQ_W5-Weekday-110900_M31_21,403735,1451520130
M31,MQ_W5-Weekday-110900_M31_21,402355,1451520229
Q27,QV_W5-Weekday-111600_MISC_206,501663,1451520018
Q27,QV_W5-Weekday-111600_MISC_206,501664,1451520104
Q27,QV_W5-Weekday-111600_MISC_206,501667,1451520244
Q27,QV_W5-Weekday-111600_MISC_206,804027,1451520326
Q27,QV_W5-Weekday-111800_Q27_13,501590,1451520022
Q27,QV_W5-Weekday-111800_Q27_13,501537,1451520238
BX7,KB_W5-Weekday-109200_BX7_25,403295,1451520163
B16,JG_W5-Weekday-111000_B16_16,306543,1451519998
B16,JG_W5-Weekday-111000_B16_16,306519,1451520101
B16,JG_W5-Weekday-111000_B16_16,306521,1451520220
B16,JG_W5-Weekday-111000_B16_16,306523,1451520316
B44,FB_W5-Weekday-112100_B44_30,303381,1451520158
BX26,GH_W5-Weekday-112000_BX26_118,101763,1451520006
BX26,GH_W5-Weekday-112000_BX26_118,101765,1451520191
BX26,GH_W5-Weekday-112000_BX26_118,101766,1451520193
X17J,CH_E5-Weekday-111800_X1719_757,403257,1451520195
Q46,QV_W5-Weekday-110300_MISC_268,504553,1451520011
B46,FB_W5-Weekday-111700_B46_84,303591,1451520161
B46,FB_W5-Weekday-111700_B46_84,303592,1451520234
B46,FB_W5-Weekday-111700_B46_84,303594,1451520332
B6,UP_W5-Weekday-113900_B6_264,308044,1451520008
B6,UP_W5-Weekday-113900_B6_264,300608,1451520188
B6,UP_W5-Weekday-113900_B6_264,300610,1451520251
B6,UP_W5-Weekday-113900_B6_264,300611,1451520318
Q77,JA_W5-Weekday-111000_MISC_483,500074,1451520109
Q77,JA_W5-Weekday-111000_MISC_483,502115,1451520117
Q77,JA_W5-Weekday-111000_MISC_483,500078,1451520226
Q77,JA_W5-Weekday-111000_MISC_483,505233,1451520408
Q24,EN_W5-Weekday-113200_B83_309,302059,1451520007
Q24,EN_W5-Weekday-113200_B83_309,307155,1451520185
Q24,EN_W5-Weekday-113200_B83_309,801040,1451520230
Q24,EN_W5-Weekday-113200_B83_309,302064,1451520376
BX3,KB_W5-Weekday-113300_BX3_128,100183,1451520024
BX7,KB_W5-Weekday-111100_BX7_19,100449,1451520027
BX7,KB_W5-Weekday-111100_BX7_19,100065,1451520304
B82,EN_W5-Weekday-110600_B82_142,300445,1451520109
M79,MQ_W5-Weekday-112600_M79_15,401868,1451519988
M79,MQ_W5-Weekday-112600_M79_15,401870,1451520229
BX22,GH_W5-Weekday-109900_BX22_34,100843,1451520165
B4,JG_W5-Weekday-110000_B4_21,306288,1451520224
M15+,OF_W5-Weekday-107900_SBS15_461,403590,1451520244
M15+,OF_W5-Weekday-107900_SBS15_461,403754,1451520273
M14A,MQ_W5-Weekday-112400_M14AD_75,401656,1451519983
M14A,MQ_W5-Weekday-112400_M14AD_75,404094,1451520107
M14A,MQ_W5-Weekday-112400_M14AD_75,401659,1451520231
M14A,MQ_W5-Weekday-112400_M14AD_75,404029,1451520368
X15,MA_E5-Weekday-110000_X15_609,203733,1451520100
X15,MA_E5-Weekday-110000_X15_609,203414,1451520169
X15,MA_E5-Weekday-110000_X15_609,201654,1451520215
X15,MA_E5-Weekday-110000_X15_609,203128,1451520312
BX4A,GH_W5-Weekday-108300_BX44A_123,103678,1451520095
BX4A,GH_W5-Weekday-108300_BX44A_123,103678,1451520095
Q88,QV_W5-Weekday-113500_MISC_236,500054,1451520001
Q88,QV_W5-Weekday-113500_MISC_236,501654,1451520114
Q88,QV_W5-Weekday-113500_MISC_236,501656,1451520321
Q88,QV_W5-Weekday-108500_MISC_266,502987,1451519994
Q88,QV_W5-Weekday-108500_MISC_266,504987,1451520219
Q88,QV_W5-Weekday-111500_MISC_261,501388,1451519979
Q88,QV_W5-Weekday-111500_MISC_261,501394,1451520116
Q88,QV_W5-Weekday-111500_MISC_261,501397,1451520234
Q88,QV_W5-Weekday-111500_MISC_261,501399,1451520384
B46,FB_W5-Weekday-107600_B46_100,303696,1451520401
S48,CA_E5-Weekday-111000_S4898_318,201507,1451519987
S48,CA_E5-Weekday-111000_S4898_318,201509,1451520147
S48,CA_E5-Weekday-111000_S4898_318,201511,1451520212
S48,CA_E5-Weekday-111000_S4898_318,201513,1451520327
B35,JG_W5-Weekday-112200_B35_58,302695,1451520215
Q3,JA_W5-Weekday-112800_MISC_534,500158,1451520067
Q3,JA_W5-Weekday-112800_MISC_534,503779,1451520151
Q3,JA_W5-Weekday-112800_MISC_534,500161,1451520235
Q3,JA_W5-Weekday-112800_MISC_534,500164,1451520376
M102,OH_W5-Weekday-109000_M101_97,402811,1451520083
M102,OH_W5-Weekday-109000_M101_97,403417,1451520438
B65,EN_W5-Weekday-112500_B84_205,305598,1451520164
B35,JG_W5-Weekday-108100_B35_73,302765,1451520004
B35,JG_W5-Weekday-108100_B35_73,302767,1451520274
B6,UP_W5-Weekday-110800_B6_254,300619,1451520103
B68,JG_W5-Weekday-110100_B68_116,305708,1451520027
B68,JG_W5-Weekday-110100_B68_116,305709,1451520110
B68,JG_W5-Weekday-110100_B68_116,305711,1451520343
X10B,CA_E5-Weekday-108500_X1011_313,400555,1451520040
X10B,CA_E5-Weekday-108500_X1011_313,400144,1451520382
B43,JG_W5-Weekday-108300_B43_125,303782,1451520056
B43,JG_W5-Weekday-108300_B43_125,303783,1451520112
B43,JG_W5-Weekday-108300_B43_125,303785,1451520324
B43,JG_W5-Weekday-108300_B43_125,303786,1451520330
BX22,GH_W5-Weekday-110700_BX22_26,103362,1451520042
BX22,GH_W5-Weekday-110700_BX22_26,101541,1451520117
BX22,GH_W5-Weekday-110700_BX22_26,101543,1451520262
BX22,GH_W5-Weekday-110700_BX22_26,101545,1451520440
Q17,JA_W5-Weekday-113600_Q17_16,501903,1451520030
Q17,JA_W5-Weekday-113600_Q17_16,501324,1451520300
B26,FP_W5-Weekday-111200_B26_29,302369,1451519980
B26,FP_W5-Weekday-111200_B26_29,302371,1451520166
B26,FP_W5-Weekday-111200_B26_29,302374,1451520270
B26,FP_W5-Weekday-111200_B26_29,302376,1451520329
BX5,GH_W5-Weekday-111700_BX5_316,100278,1451519978
BX5,GH_W5-Weekday-111700_BX5_316,100281,1451520140
BX5,GH_W5-Weekday-111700_BX5_316,100283,1451520254
S59,YU_E5-Weekday-114000_MISC_145,200967,1451520375
S57,YU_E5-Weekday-113500_MISC_177,201315,1451520018
S57,YU_E5-Weekday-113500_MISC_177,201318,1451520118
S57,YU_E5-Weekday-113500_MISC_177,201320,1451520199
S57,YU_E5-Weekday-113500_MISC_177,201326,1451520330
BX36,WF_W5-Weekday-112700_BX36_157,100149,1451520171
S53,CA_E5-Weekday-112400_MISC_466,203095,1451519994
S53,CA_E5-Weekday-112400_MISC_466,200699,1451520120
S53,CA_E5-Weekday-112400_MISC_466,203507,1451520254
S53,CA_E5-Weekday-112400_MISC_466,203509,1451520358
BX9,KB_W5-Weekday-109700_BX9_44,103540,1451519992
BX9,KB_W5-Weekday-109700_BX9_44,104102,1451520069
BX9,KB_W5-Weekday-109700_BX9_44,100640,1451520294
Q58,FP_W5-Weekday-112900_Q58_243,503457,1451520230
Q58,FP_W5-Weekday-112900_Q58_243,505251,1451520374
BX36,WF_W5-Weekday-106700_BX21_27,102978,1451520449
BX36,WF_W5-Weekday-106700_BX21_27,102978,1451520449
BX36,WF_W5-Weekday-106700_BX21_27,102978,1451520449
BX36,WF_W5-Weekday-106700_BX21_27,102978,1451520449
BX36,WF_W5-Weekday-106700_BX21_27,102978,1451520449
BX13,KB_W5-Weekday-112700_BX13_226,100884,1451520140
M31,MQ_W5-Weekday-114300_M31_34,401412,1451520355
S98,CA_E5-Weekday-111100_S4898_314,201566,1451520006
