BX2,40.881665,-73.886069,2015-12-30T19:01:41.000,1025,KB_W5-Weekday-107400_BX1_133,2015-12-30,BX020025,100056,340.87,10622.14,< 1 stop away
B1,40.590334,-73.974633,2015-12-30T19:01:55.600,4895,UP_W5-Weekday-110600_B1_29,2015-12-30,B1C0054,307132,100.41,6006.25,approaching
BX41,40.876225,-73.872475,2015-12-30T19:01:55.453,4751,KB_W5-Weekday-113600_BX41_18,2015-12-30,BX410196,102796,453.63,1182.44,< 1 stop away
B82,40.61747,-73.943389,2015-12-30T19:02:00.000,6621,EN_W5-Weekday-109600_B82_136,2015-12-30,B820203,300465,177.46,9455.18,< 1 stop away
BX19,40.828794,-73.891888,2015-12-30T19:01:56.740,5959,WF_W5-Weekday-112700_BX19_33,2015-12-30,BX190101,101357,17.64,3812.19,at stop
BX36,40.84808,-73.88873,2015-12-30T19:01:39.642,7684,WF_W5-Weekday-110500_BX36_159,2015-12-30,BX360198,102437,47.78,6572.84,approaching
B15,40.658663,-73.90021,2015-12-30T19:01:59.000,7105,EN_W5-Weekday-108900_B15_135,2015-12-30,B150238,301050,110.76,13834.54,approaching
M116,40.801256,-73.967654,2015-12-30T19:01:59.000,6371,MV_W5-Weekday-109900_M116_213,2015-12-30,M1160056,404911,40.75,0.0,approaching
S53,40.603741,-74.053273,2015-12-30T19:01:44.248,7088,CA_E5-Weekday-110500_MISC_522,2015-12-30,S530118,307203,2882.22,13641.17,1.8 miles away
B11,40.629745,-73.984884,2015-12-30T19:01:47.000,486,JG_W5-Weekday-109200_B11_20,2015-12-30,B110028,301180,172.32,4429.32,< 1 stop away
S79+,40.58001,-74.168451,2015-12-30T19:01:54.000,4265,YU_E5-Weekday-108600_SBS79_30,2015-12-30,SBS790073,203199,7.8,22763.07,at stop
Q31,40.75554,-73.767847,2015-12-30T19:02:00.844,7383,CS_W5-Weekday-110000_MISC_837,2015-12-30,Q310232,504444,41.84,9566.09,approaching
BX2,40.849006,-73.906611,2015-12-30T19:01:30.494,4722,KB_W5-Weekday-110800_BX1_142,2015-12-30,BX020035,103973,5.56,5501.03,at stop
B62,40.701304,-73.981292,2015-12-30T19:02:00.000,7203,GA_W5-Weekday-108600_B62_822,2015-12-30,B620028,306796,170.73,10113.68,< 1 stop away
Q3,40.707646,-73.795448,2015-12-30T19:01:41.000,8400,JA_W5-Weekday-109200_MISC_503,2015-12-30,Q030089,None,None,None,None
Q83,40.698285,-73.76242,2015-12-30T19:01:35.000,9553,QV_W5-Weekday-111700_MISC_258,2015-12-30,Q830126,503911,63.8,5045.44,approaching
B69,40.638201,-73.978858,2015-12-30T19:01:43.000,376,JG_W5-Weekday-110200_B6769_22,2015-12-30,B690045,306566,3.49,0.0,at stop
BX38,40.867272,-73.836388,2015-12-30T19:01:49.344,4429,GH_W5-Weekday-111100_BX238_29,2015-12-30,BX380040,101714,179.99,4838.86,< 1 stop away
B6,40.606933,-73.988624,2015-12-30T19:01:44.000,5074,UP_W5-Weekday-113200_B6_262,2015-12-30,B6C0157,300515,138.19,2084.96,approaching
BX19,40.81315,-73.908675,2015-12-30T19:01:42.028,5668,WF_W5-Weekday-110600_BX19_37,2015-12-30,BX190081,101315,0.0,4391.81,at stop
M101,40.729657,-73.989823,2015-12-30T19:01:49.590,1007,OH_W5-Weekday-113200_M101_151,2015-12-30,M1010341,405155,95.44,119.3,approaching
Q46,40.731194,-73.773066,2015-12-30T19:01:50.000,4476,QV_W5-Weekday-112300_MISC_282,2015-12-30,Q460247,502322,308.11,6086.82,< 1 stop away
M11,40.781183,-73.979755,2015-12-30T19:01:50.000,6389,MV_W5-Weekday-110500_M11_330,2015-12-30,M110116,401023,116.14,5826.26,approaching
Q4,40.691664,-73.762587,2015-12-30T19:01:43.000,8046,JA_W5-Weekday-111700_MISC_493,2015-12-30,Q040179,500382,54.26,4221.62,approaching
B61,40.691506,-73.987471,2015-12-30T19:02:00.605,7584,JG_W5-Weekday-114900_B61_21,2015-12-30,B610107,307408,174.3,212.35,< 1 stop away
BX40,40.845567,-73.891443,2015-12-30T19:01:54.053,4768,GH_W5-Weekday-109300_BX402_39,2015-12-30,BX400084,102533,4.85,9879.99,at stop
B44+,40.646509,-73.952019,2015-12-30T19:01:45.000,5363,FB_W5-Weekday-110700_SB44_528,2015-12-30,SB44C0034,303942,519.73,8365.27,< 1 stop away
Q13,40.759866,-73.771152,2015-12-30T19:01:44.000,6898,CS_W5-Weekday-111600_MISC_779,2015-12-30,Q130648,501023,194.66,5705.34,< 1 stop away
M5,40.782542,-73.984755,2015-12-30T19:01:46.000,6695,MV_W5-Weekday-109200_M5_254,2015-12-30,M050348,400852,134.4,8884.13,approaching
Q28,40.760682,-73.828468,2015-12-30T19:01:50.000,6893,CS_W5-Weekday-110700_Q28_2,2015-12-30,Q280452,904020,103.55,7901.21,approaching
M60+,40.805575,-73.940268,2015-12-30T19:01:43.000,5984,MQ_W5-Weekday-111800_SBS60_27,2015-12-30,SBS600019,402661,0.0,3487.75,at stop
Q12,40.75966,-73.829761,2015-12-30T19:01:39.064,7414,CS_W5-Weekday-114500_MISC_807,2015-12-30,Q120539,503096,179.17,363.54,< 1 stop away
M10,40.82714,-73.938772,2015-12-30T19:01:29.000,3940,MV_W5-Weekday-113800_M10_18,2015-12-30,M100062,401307,20.82,505.38,at stop
Q24,40.688436,-73.8481,2015-12-30T19:01:33.000,6622,EN_W5-Weekday-110400_Q24_429,2015-12-30,Q240080,504207,156.17,6274.35,< 1 stop away
Q27,40.693276,-73.744764,2015-12-30T19:01:53.000,6447,QV_W5-Weekday-107400_MISC_275,2015-12-30,Q270811,505136,39.52,15417.86,approaching
X1,40.761597,-73.982895,2015-12-30T19:02:00.000,2687,YU_E5-Weekday-112000_X109_110,2015-12-30,X10376,402169,364.81,1181.0,< 1 stop away
B82,40.635386,-73.913466,2015-12-30T19:01:34.000,6620,EN_W5-Weekday-108400_B82_138,2015-12-30,B820210,300563,61.09,9748.23,approaching
B57,40.674632,-73.999937,2015-12-30T19:01:42.000,7213,GA_W5-Weekday-112900_B57_617,2015-12-30,B570073,307696,259.93,1643.94,< 1 stop away
B68,40.625316,-73.965277,2015-12-30T19:01:50.000,7607,JG_W5-Weekday-108600_B68_123,2015-12-30,B680018,301278,193.94,8092.01,< 1 stop away
B12,40.655387,-73.960579,2015-12-30T19:01:45.000,6600,EN_W5-Weekday-113200_B12_23,2015-12-30,B120101,301310,47.92,159.18,approaching
Q85,40.702275,-73.800701,2015-12-30T19:01:56.000,8079,JA_W5-Weekday-113100_MISC_470,2015-12-30,Q851141,504469,2.73,162.88,at stop
BX22,40.8649,-73.894045,2015-12-30T19:01:57.348,5744,GH_W5-Weekday-108900_BX22_22,2015-12-30,BX220075,102968,165.06,8473.44,< 1 stop away
B43,40.662921,-73.960913,2015-12-30T19:01:49.000,661,JG_W5-Weekday-106800_B16_17,2015-12-30,B430051,801030,278.85,10544.58,< 1 stop away
M5,40.821354,-73.954287,2015-12-30T19:01:54.000,6410,MV_W5-Weekday-105600_M5_253,2015-12-30,M050348,404011,184.94,3543.53,< 1 stop away
X19,40.557092,-74.195864,2015-12-30T19:01:49.889,4308,CH_E5-Weekday-108000_X1719_740,2015-12-30,X190069,202294,180.68,37093.39,< 1 stop away
B36,40.574757,-73.987076,2015-12-30T19:01:38.584,4880,UP_W5-Weekday-111000_B36_414,2015-12-30,B360134,307923,93.09,6448.83,approaching
B7,40.64733,-73.92447,2015-12-30T19:01:47.000,6504,FP_W5-Weekday-111000_B7_15,2015-12-30,B7C0049,300764,60.09,4858.08,approaching
X7,40.556332,-74.157029,2015-12-30T19:01:58.000,2523,YU_E5-Weekday-103000_X109_57,2015-12-30,X70142,203875,0.0,39421.6,at stop
BX22,40.854482,-73.869457,2015-12-30T19:01:43.112,1232,GH_W5-Weekday-110700_BX22_26,2015-12-30,BX220073,101541,60.25,5355.78,approaching
B8,40.633879,-73.967235,2015-12-30T19:01:32.000,386,JG_W5-Weekday-109400_B8_45,2015-12-30,B80113,300883,11.32,7233.82,at stop
M98,40.790066,-73.947868,2015-12-30T19:01:53.000,6654,MV_W5-Weekday-108000_M10_15,2015-12-30,M980166,403418,621.22,9345.18,< 1 stop away
M10,40.813281,-73.948897,2015-12-30T19:01:53.000,3859,MV_W5-Weekday-110000_M10_22,2015-12-30,M100058,401276,114.6,6117.68,approaching
M15,40.75722,-73.963715,2015-12-30T19:01:56.218,5719,OH_W5-Weekday-109900_M15_51,2015-12-30,M150378,401703,7.55,5772.01,at stop
Q76,40.781704,-73.824873,2015-12-30T19:01:43.704,7384,CS_W5-Weekday-113500_MISC_801,2015-12-30,Q760078,503551,267.95,1309.23,< 1 stop away
BX42,40.85244,-73.919767,2015-12-30T19:01:46.158,1213,GH_W5-Weekday-106000_BX402_30,2015-12-30,BX420096,104009,27.76,13528.34,at stop
B54,40.696334,-73.940876,2015-12-30T19:01:48.000,6523,FP_W5-Weekday-112100_B54_224,2015-12-30,B540063,307124,23.42,2681.4,at stop
BX12+,40.857281,-73.843748,2015-12-30T19:01:31.083,5310,GH_W5-Weekday-111000_SBS12_231,2015-12-30,SBS120131,103588,1707.46,8950.95,1.1 miles away
Q13,40.761053,-73.827015,2015-12-30T19:01:37.000,6895,CS_W5-Weekday-113800_MISC_817,2015-12-30,Q130648,500995,379.97,383.69,< 1 stop away
B15,40.682652,-73.934986,2015-12-30T19:01:36.000,4935,EN_W5-Weekday-106200_B15_155,2015-12-30,B150238,301080,83.2,19405.55,approaching
BX27,40.828213,-73.874243,2015-12-30T19:01:41.118,7656,WF_W5-Weekday-112800_BX11_18,2015-12-30,BX270043,101795,161.56,1859.55,< 1 stop away
B6,40.634366,-73.941813,2015-12-30T19:01:31.433,4898,UP_W5-Weekday-108700_B6_271,2015-12-30,B6C0154,300544,12.57,7891.66,at stop
B9,40.622207,-73.987564,2015-12-30T19:01:40.000,258,JG_W5-Weekday-109100_B9_22,2015-12-30,B9C0037,300998,3.8,7353.8,at stop
B46,40.6323,-73.928307,2015-12-30T19:01:37.000,4617,FB_W5-Weekday-107800_B46_51,2015-12-30,B460207,303697,246.81,7088.19,< 1 stop away
B25,40.67974,-73.937567,2015-12-30T19:01:58.664,8119,EN_W5-Weekday-109600_B25_226,2015-12-30,B250058,307926,0.0,6683.87,at stop
M8,40.730186,-73.991423,2015-12-30T19:01:55.000,3919,MQ_W5-Weekday-112400_M8_6,2015-12-30,M080020,404010,16.81,1834.46,at stop
S51,40.632282,-74.075794,2015-12-30T19:01:39.478,8201,CA_E5-Weekday-111400_S5181_309,2015-12-30,S510083,200151,123.39,10906.57,approaching
B26,40.686723,-73.914238,2015-12-30T19:01:40.000,7277,FP_W5-Weekday-107300_B26_24,2015-12-30,B260126,302477,81.76,7839.9,approaching
X17,40.66686,-73.996148,2015-12-30T19:01:48.000,2563,CH_E5-Weekday-109200_X1719_750,2015-12-30,X170382,200441,19292.86,30931.26,12.0 miles away
B45,40.674406,-73.963107,2015-12-30T19:01:48.000,6609,EN_W5-Weekday-111500_B45_17,2015-12-30,B450029,303535,22.16,3414.23,at stop
M14A,40.738262,-73.998993,2015-12-30T19:01:54.000,5291,MQ_W5-Weekday-110400_M14AD_73,2015-12-30,M14A0021,403896,106.6,4936.68,approaching
Q5,40.702287,-73.800658,2015-12-30T19:01:43.000,8417,JA_W5-Weekday-114100_MISC_521,2015-12-30,Q050140,504467,44.6,208.6,approaching
Q13,40.779567,-73.775507,2015-12-30T19:01:45.000,4679,CS_W5-Weekday-113300_Q13_5,2015-12-30,Q130650,501050,278.76,1820.62,< 1 stop away
M101,40.731,-73.988849,2015-12-30T19:01:45.000,5260,OH_W5-Weekday-114400_M101_109,2015-12-30,M1010341,403913,346.13,540.5,< 1 stop away
B20,40.677046,-73.901004,2015-12-30T19:01:41.000,6569,FP_W5-Weekday-111200_B20_15,2015-12-30,B200058,307305,178.05,5291.3,< 1 stop away
M102,40.729794,-73.989718,2015-12-30T19:02:00.000,5259,OH_W5-Weekday-114300_M101_103,2015-12-30,M1020120,405155,77.8,119.3,approaching
Q77,40.698258,-73.747153,2015-12-30T19:01:35.000,8047,JA_W5-Weekday-110400_MISC_523,2015-12-30,Q770479,502807,74.22,6671.08,approaching
B8,40.606327,-74.003636,2015-12-30T19:01:35.000,404,JG_W5-Weekday-105800_B8_41,2015-12-30,B80114,300910,138.63,11996.0,approaching
BX29,40.83933,-73.783542,2015-12-30T19:01:54.000,4222,GH_W5-Weekday-114000_BX5_317,2015-12-30,BX290042,100861,207.87,240.75,< 1 stop away
Q30,40.752127,-73.758995,2015-12-30T19:01:58.000,8049,JA_W5-Weekday-109000_Q30_6,2015-12-30,Q300286,501667,25.69,9590.97,at stop
B60,40.69862,-73.922058,2015-12-30T19:01:30.000,4556,GA_W5-Weekday-112000_Q59_914,2015-12-30,B600131,305042,9.93,3869.8,at stop
B44,40.685406,-73.954316,2015-12-30T19:01:30.803,7356,FB_W5-Weekday-106700_B44_46,2015-12-30,B44C0225,801163,10.56,10201.62,at stop
B84,40.653482,-73.867127,2015-12-30T19:01:36.000,4830,EN_W5-Weekday-114000_B84_203,2015-12-30,B840012,308664,537.44,614.16,< 1 stop away
B64,40.597685,-73.996083,2015-12-30T19:02:00.401,4878,UP_W5-Weekday-113100_B64_510,2015-12-30,B640075,305487,184.9,3263.1,< 1 stop away
X68,40.737375,-73.979694,2015-12-30T19:02:01.000,2264,QV_W5-Weekday-114500_X68_8,2015-12-30,X680121,402146,513.95,590.38,< 1 stop away
B35,40.657126,-73.903641,2015-12-30T19:01:31.000,484,JG_W5-Weekday-109400_B35_62,2015-12-30,B350142,301052,129.54,7060.93,approaching
Q54,40.710697,-73.865391,2015-12-30T19:01:54.000,3975,FP_W5-Weekday-107700_Q54_127,2015-12-30,Q54C0085,504271,361.47,9016.76,< 1 stop away
B68,40.612303,-73.962813,2015-12-30T19:01:57.000,353,JG_W5-Weekday-110800_B68_128,2015-12-30,B680018,305708,66.15,6502.35,approaching
X15,40.607209,-74.092255,2015-12-30T19:01:57.000,2633,MA_E5-Weekday-110000_X15_609,2015-12-30,X150118,203414,225.35,22198.28,< 1 stop away
Q77,40.7149,-73.77446,2015-12-30T19:01:40.000,4904,JA_W5-Weekday-113000_MISC_526,2015-12-30,Q770479,505096,62.18,2466.0,approaching
BX29,40.856092,-73.826485,2015-12-30T19:01:38.440,4090,GH_W5-Weekday-113500_BX29_507,2015-12-30,BX290030,902031,483.88,2839.15,< 1 stop away
B47,40.614239,-73.915726,2015-12-30T19:01:47.000,7234,GA_W5-Weekday-114000_B38_214,2015-12-30,B470075,307361,278.27,812.96,< 1 stop away
M104,40.778975,-73.98202,2015-12-30T19:01:30.000,6716,MV_W5-Weekday-110000_M104_28,2015-12-30,M1040080,403168,37.94,5580.11,approaching
B1,40.607995,-74.003869,2015-12-30T19:01:40.000,7180,UP_W5-Weekday-108900_B1_22,2015-12-30,B1C0053,300041,142.97,8353.7,approaching
B46,40.628042,-73.927853,2015-12-30T19:01:35.000,5030,FB_W5-Weekday-113200_B46_72,2015-12-30,B460216,303596,50.84,2255.98,approaching
M7,40.798918,-73.963105,2015-12-30T19:01:50.000,3837,OF_W5-Weekday-108400_M7_249,2015-12-30,M070082,401086,5.43,4118.2,at stop
M60+,40.805864,-73.965345,2015-12-30T19:01:45.000,5969,MQ_W5-Weekday-113800_SBS60_38,2015-12-30,SBS600019,403122,268.06,765.93,< 1 stop away
Q44+,40.727698,-73.82235,2015-12-30T19:01:47.000,5929,CS_W5-Weekday-108000_SBS44_45,2015-12-30,SBS440015,502277,351.4,17333.88,< 1 stop away
M1,40.78069,-73.961033,2015-12-30T19:01:56.000,3885,OF_W5-Weekday-108600_M1_143,2015-12-30,M010145,400119,36.54,5621.3,approaching
B41,40.631927,-73.946713,2015-12-30T19:01:48.000,4235,FB_W5-Weekday-109300_B41_74,2015-12-30,B410317,303318,284.89,8976.29,< 1 stop away
BX12,40.858087,-73.8477,2015-12-30T19:01:51.813,4770,GH_W5-Weekday-113400_BX5_319,2015-12-30,BX120791,100306,321.94,3165.44,< 1 stop away
B6,40.589906,-73.993503,2015-12-30T19:01:40.795,4894,UP_W5-Weekday-106900_X2838_814,2015-12-30,B6C0150,308050,145.44,13295.11,approaching
B8,40.603491,-74.006582,2015-12-30T19:01:39.000,374,JG_W5-Weekday-113100_B8_39,2015-12-30,B80112,300794,43.21,1671.52,approaching
Q27,40.75341,-73.778433,2015-12-30T19:01:35.000,8487,QV_W5-Weekday-111000_Q27_10,2015-12-30,Q270828,501611,110.69,5519.05,approaching
B35,40.65638,-73.914399,2015-12-30T19:01:35.000,364,JG_W5-Weekday-108400_B35_47,2015-12-30,B350142,302724,12.99,5902.16,at stop
B44,40.598049,-73.941432,2015-12-30T19:01:54.000,7342,FB_W5-Weekday-112000_B44_39,2015-12-30,B44C0228,302827,12.19,2313.22,at stop
M15,40.711925,-73.998223,2015-12-30T19:01:37.000,5900,OH_W5-Weekday-112400_M15_43,2015-12-30,M150377,405319,89.19,1881.19,approaching
BX33,40.812586,-73.929282,2015-12-30T19:01:41.857,7716,WF_W5-Weekday-113000_BX32_16,2015-12-30,BX330124,103778,101.91,2596.44,approaching
B2,40.612646,-73.934578,2015-12-30T19:01:51.000,7323,FB_W5-Weekday-112800_B2_7,2015-12-30,B20044,300154,171.94,2704.23,< 1 stop away
S66,40.631716,-74.087563,2015-12-30T19:01:42.381,8217,CA_E5-Weekday-112500_MISC_513,2015-12-30,S660049,200573,187.0,2274.05,< 1 stop away
BX15,40.814001,-73.919304,2015-12-30T19:01:59.827,5945,WF_W5-Weekday-110100_BX15_40,2015-12-30,BX150091,101018,50.62,4798.14,approaching
BX12+,40.858071,-73.846948,2015-12-30T19:01:34.043,5319,GH_W5-Weekday-112000_SBS12_237,2015-12-30,SBS120133,100840,849.6,6754.37,0.5 miles away
BX18,40.838696,-73.913442,2015-12-30T19:01:38.000,6075,KB_W5-Weekday-113000_BX18_4,2015-12-30,BX180047,802165,0.0,0.0,at stop
B65,40.676117,-73.950331,2015-12-30T19:01:46.395,8115,EN_W5-Weekday-112500_B84_205,2015-12-30,B650033,305598,0.0,2823.59,at stop
S53,40.598858,-74.081582,2015-12-30T19:01:48.248,7069,CA_E5-Weekday-111600_S53_317,2015-12-30,S530118,200660,78.63,7675.06,approaching
M66,40.765757,-73.961033,2015-12-30T19:02:00.000,5203,MQ_W5-Weekday-113800_M66_24,2015-12-30,M660023,403504,7.67,456.11,at stop
M7,40.757747,-73.985714,2015-12-30T19:01:46.000,3892,OF_W5-Weekday-105000_M7_228,2015-12-30,M070082,405297,68.04,9544.1,approaching
S62,40.626114,-74.091899,2015-12-30T19:01:33.000,8267,YU_E5-Weekday-110000_S6292_15,2015-12-30,S620101,200549,85.43,10712.95,approaching
BX42,40.816279,-73.815717,2015-12-30T19:01:56.264,5743,GH_W5-Weekday-105400_BX44A_115,2015-12-30,BX420082,104243,75.39,12929.65,approaching
BX35,40.836413,-73.922352,2015-12-30T19:01:40.275,7745,WF_W5-Weekday-111200_BX35_235,2015-12-30,BX350052,102329,274.53,3978.61,< 1 stop away
BX41,40.857711,-73.894638,2015-12-30T19:01:58.468,4738,KB_W5-Weekday-110600_BX41_25,2015-12-30,BX410233,102742,171.14,5144.06,< 1 stop away
Q16,40.771578,-73.808927,2015-12-30T19:01:36.000,6866,CS_W5-Weekday-112000_Q16_1,2015-12-30,Q160458,501239,59.56,2645.32,approaching
B52,40.699312,-73.911252,2015-12-30T19:01:47.000,4525,FP_W5-Weekday-107400_B52_128,2015-12-30,B520040,504965,113.01,0.0,approaching
B46,40.619332,-73.926919,2015-12-30T19:01:36.000,4610,FB_W5-Weekday-113400_B46_70,2015-12-30,B460205,303592,61.86,1295.28,approaching
B46,40.625726,-73.927603,2015-12-30T19:01:46.000,4951,FB_W5-Weekday-111600_B46_63,2015-12-30,B460205,303596,309.26,2255.98,< 1 stop away
B43,40.688596,-73.944956,2015-12-30T19:01:36.000,472,JG_W5-Weekday-109800_B43_116,2015-12-30,B430051,303771,219.17,6341.49,< 1 stop away
Q54,40.713281,-73.871981,2015-12-30T19:01:56.000,7288,FP_W5-Weekday-109400_Q54_130,2015-12-30,Q54C0087,504313,4.1,7706.82,at stop
S89,40.671414,-74.107306,2015-12-30T19:01:55.331,4138,YU_E5-Weekday-107500_S89_7,2015-12-30,S890039,805056,50.56,21050.05,approaching
BX27,40.808299,-73.853545,2015-12-30T19:01:50.359,310,WF_W5-Weekday-111200_BX11_31,2015-12-30,BX270043,103405,131.13,5380.36,approaching
M15+,40.765683,-73.957547,2015-12-30T19:01:31.013,1261,OF_W5-Weekday-108500_SBS15_440,2015-12-30,SBS150088,401712,886.41,9828.75,0.6 miles away
S46,40.638006,-74.077628,2015-12-30T19:01:37.828,7046,CA_E5-Weekday-109700_MISC_519,2015-12-30,S460211,905002,126.96,12542.46,approaching
M15+,40.791279,-73.938855,2015-12-30T19:01:35.855,1245,OF_W5-Weekday-107000_SBS15_464,2015-12-30,SBS150088,401727,643.81,12838.53,< 1 stop away
B49,40.621839,-73.955659,2015-12-30T19:02:01.000,5035,FB_W5-Weekday-110000_B49_28,2015-12-30,B49C0027,303926,205.6,7398.18,< 1 stop away
B37,40.618363,-74.033142,2015-12-30T19:01:33.192,7578,JG_W5-Weekday-114000_B37_313,2015-12-30,B370037,302875,172.36,986.71,< 1 stop away
B25,40.681191,-73.955934,2015-12-30T19:01:40.000,6830,EN_W5-Weekday-110800_B25_230,2015-12-30,B250058,302378,58.47,5180.68,approaching
B6,40.595627,-73.99662,2015-12-30T19:01:44.000,7155,UP_W5-Weekday-113900_B6_287,2015-12-30,B6C0157,300424,46.32,369.91,approaching
M3,40.796358,-73.949596,2015-12-30T19:01:43.000,6384,MV_W5-Weekday-109000_M3_233,2015-12-30,M030206,400108,111.65,8504.92,approaching
M3,40.85467,-73.929817,2015-12-30T19:01:36.000,6368,MV_W5-Weekday-115000_M3_237,2015-12-30,M030206,400449,25.88,595.7,at stop
S89,40.587901,-74.165762,2015-12-30T19:01:42.468,4126,YU_E5-Weekday-112000_S89_5,2015-12-30,S890041,203478,773.92,12795.46,< 1 stop away
BX36,40.852295,-73.898065,2015-12-30T19:01:35.343,268,WF_W5-Weekday-109100_BX36_161,2015-12-30,BX360198,102811,130.76,7572.84,approaching
S54,40.564347,-74.155476,2015-12-30T19:01:38.522,6326,CA_E5-Weekday-110500_S54_306,2015-12-30,S540110,203146,117.24,13798.75,approaching
B60,40.656055,-73.907252,2015-12-30T19:01:48.000,7208,GA_W5-Weekday-107600_B60_718,2015-12-30,B600131,307129,63.13,9551.02,approaching
BX15,40.857666,-73.891113,2015-12-30T19:01:38.880,4739,KB_W5-Weekday-114000_BX15_415,2015-12-30,BX150079,103092,58.34,448.67,approaching
B54,40.693119,-73.969485,2015-12-30T19:01:57.000,7283,FP_W5-Weekday-112600_B54_215,2015-12-30,B540062,306927,31.08,1864.8,approaching
BX21,40.809663,-73.92824,2015-12-30T19:01:30.314,7719,WF_W5-Weekday-114800_BX36_150,2015-12-30,BX210047,103984,0.0,0.0,at stop
M12,40.74863,-74.00709,2015-12-30T19:02:00.000,5212,MQ_W5-Weekday-106000_M12_6,2015-12-30,M120024,803150,50.34,3823.45,approaching
B41,40.631649,-73.94642,2015-12-30T19:01:58.000,5044,FB_W5-Weekday-107700_B41_40,2015-12-30,B410317,303318,245.32,8976.29,< 1 stop away
B6,40.63435,-73.919057,2015-12-30T19:01:31.000,7149,UP_W5-Weekday-110800_B6_254,2015-12-30,B6C0152,300619,25.18,7083.64,at stop
BX34,40.862396,-73.89578,2015-12-30T19:01:56.278,4426,GH_W5-Weekday-115000_BX16_10,2015-12-30,BX340032,102269,0.0,0.0,at stop
Q58,40.743574,-73.855795,2015-12-30T19:01:38.000,7297,FP_W5-Weekday-107900_Q58_236,2015-12-30,Q58C0056,503488,9.8,8781.12,at stop
B46,40.694549,-73.93138,2015-12-30T19:01:30.000,5049,FB_W5-Weekday-108100_B46_61,2015-12-30,B460202,303153,35.23,9717.26,approaching
M15,40.763119,-73.962511,2015-12-30T19:01:54.000,5611,OH_W5-Weekday-111400_M15_38,2015-12-30,M150372,401764,205.35,5383.59,< 1 stop away
Q5,40.679997,-73.75274,2015-12-30T19:01:47.000,4925,JA_W5-Weekday-111000_Q5_11,2015-12-30,Q050151,500552,144.85,5697.37,approaching
X27,40.712737,-74.007493,2015-12-30T19:01:47.089,2424,UP_W5-Weekday-112200_X2737_720,2015-12-30,X270190,404225,116.25,3913.3,approaching
M86+,40.77938,-73.955307,2015-12-30T19:01:39.000,5834,OH_W5-Weekday-113100_SBS86_328,2015-12-30,SBS860028,401922,114.22,1401.64,approaching
Q58,40.743442,-73.855407,2015-12-30T19:01:50.000,7300,FP_W5-Weekday-106000_Q58_267,2015-12-30,Q58C0056,503489,149.81,8956.99,approaching
M101,40.849572,-73.929825,2015-12-30T19:01:40.000,5550,OH_W5-Weekday-113700_M101_91,2015-12-30,M1010261,402766,3.28,973.54,at stop
BX1,40.814693,-73.928865,2015-12-30T19:01:38.738,4736,KB_W5-Weekday-113400_BX1_139,2015-12-30,BX010027,100021,488.35,1196.63,< 1 stop away
B4,40.590277,-73.974541,2015-12-30T19:01:45.000,256,JG_W5-Weekday-110000_B4_21,2015-12-30,B40066,306288,76.82,7722.11,approaching
BX31,40.884123,-73.848968,2015-12-30T19:01:39.774,7663,WF_W5-Weekday-111300_BX31_124,2015-12-30,BX310021,102056,11.23,5228.65,at stop
M4,40.765372,-73.972203,2015-12-30T19:01:31.000,6422,MV_W5-Weekday-107000_M4_153,2015-12-30,M040336,400512,122.89,13426.4,approaching
B35,40.643814,-73.991567,2015-12-30T19:01:32.000,454,JG_W5-Weekday-108200_B35_75,2015-12-30,B350151,302776,184.24,7983.35,< 1 stop away
M14A,40.726871,-73.982941,2015-12-30T19:01:47.000,5278,MQ_W5-Weekday-112400_M14AD_75,2015-12-30,M14A0021,404094,0.0,2583.87,at stop
X7,40.561061,-74.119435,2015-12-30T19:01:48.954,2433,YU_E5-Weekday-104000_X109_90,2015-12-30,X70142,201128,126.76,34218.14,approaching
BX8,40.85957,-73.857325,2015-12-30T19:01:37.753,7701,WF_W5-Weekday-109800_BX8_24,2015-12-30,BX080074,100499,0.0,10374.46,at stop
Q15A,40.763357,-73.814279,2015-12-30T19:01:42.000,4665,CS_W5-Weekday-113000_MISC_782,2015-12-30,Q15A0027,501152,72.91,1845.09,approaching
Q59,40.711396,-73.946478,2015-12-30T19:01:49.000,7196,GA_W5-Weekday-110000_B60_728,2015-12-30,Q590168,304376,238.95,8432.88,< 1 stop away
Q32,40.760126,-73.976041,2015-12-30T19:01:57.000,4680,CS_W5-Weekday-107900_MISC_773,2015-12-30,Q320100,400514,30.04,9812.85,at stop
M10,40.823857,-73.941171,2015-12-30T19:01:32.000,6670,MV_W5-Weekday-108800_M10_21,2015-12-30,M100058,404825,141.59,7488.42,approaching
BX8,40.846884,-73.832158,2015-12-30T19:02:00.008,7727,WF_W5-Weekday-110800_BX8_13,2015-12-30,BX080083,103181,23.58,7362.3,at stop
M10,40.810395,-73.951003,2015-12-30T19:02:00.000,6404,MV_W5-Weekday-112300_M116_207,2015-12-30,M100062,405384,49.56,2661.57,approaching
Q84,40.690394,-73.75035,2015-12-30T19:01:41.000,8421,JA_W5-Weekday-113000_MISC_496,2015-12-30,Q840061,500496,15.7,2719.92,at stop
M3,40.7534,-73.978842,2015-12-30T19:01:44.000,6707,MV_W5-Weekday-109000_M3_239,2015-12-30,M030202,400358,238.46,3135.72,< 1 stop away
Q5,40.701576,-73.803592,2015-12-30T19:01:57.000,8092,JA_W5-Weekday-110000_MISC_463,2015-12-30,Q050162,504467,436.75,208.6,< 1 stop away
